Order ID,Date,Customer ID,Gender,Age,Product Category,Payment Method,City,Store Type,Quantity,Price per Unit,Total Amount,Delivery Status,High Value Order
619,13-10-23,CUST619,Male,47,Electronics,Mobile Payment,New York,Pharmacy,4,25,100,Completed,No
97,13-10-23,CUST097,Female,51,Beauty,Cash,Seattle,Pharmacy,2,500,1000,Completed,Yes
456,14-10-23,CUST456,Male,57,Electronics,Debit Card,Boston,Warehouse Club,2,30,60,Completed,No
627,14-10-23,CUST627,Male,57,Clothing,Cash,Los Angeles,Pharmacy,1,50,50,Pending,No
431,15-10-23,CUST431,Male,63,Electronics,Debit Card,Chicago,Department Store,4,300,1200,Completed,Yes
22,15-10-23,CUST022,Male,18,Clothing,Credit Card,Miami,Department Store,2,50,100,Pending,No
121,15-10-23,CUST121,Female,28,Electronics,Mobile Payment,New York,Department Store,4,50,200,Completed,No
943,16-10-23,CUST943,Female,57,Clothing,Debit Card,Atlanta,Warehouse Club,4,300,1200,Pending,Yes
711,16-10-23,CUST711,Male,26,Electronics,Debit Card,Houston,Department Store,3,500,1500,Completed,Yes
754,16-10-23,CUST754,Female,43,Electronics,Debit Card,Los Angeles,Department Store,4,25,100,Completed,No
370,16-10-23,CUST370,Male,23,Electronics,Debit Card,Miami,Warehouse Club,2,30,60,Completed,No
350,17-10-23,CUST350,Male,25,Beauty,Cash,Boston,Specialty Store,3,25,75,Completed,No
786,17-10-23,CUST786,Male,48,Clothing,Credit Card,Boston,Supermarket,4,25,100,Pending,No
191,18-10-23,CUST191,Male,64,Beauty,Mobile Payment,Chicago,Specialty Store,1,25,25,Completed,No
109,18-10-23,CUST109,Female,34,Electronics,Credit Card,Seattle,Supermarket,4,500,2000,Completed,Yes
340,19-10-23,CUST340,Female,36,Clothing,Credit Card,Chicago,Convenience Store,4,300,1200,Pending,Yes
555,19-10-23,CUST555,Male,25,Beauty,Credit Card,Chicago,Department Store,1,300,300,Completed,No
826,19-10-23,CUST826,Female,46,Clothing,Cash,Chicago,Department Store,1,300,300,Pending,No
962,19-10-23,CUST962,Male,44,Clothing,Credit Card,Houston,Convenience Store,2,30,60,Pending,No
249,20-10-23,CUST249,Male,20,Clothing,Cash,Miami,Pharmacy,1,50,50,Pending,No
922,21-10-23,CUST922,Male,41,Electronics,Mobile Payment,Chicago,Supermarket,1,50,50,Completed,No
600,22-10-23,CUST600,Female,59,Beauty,Credit Card,Boston,Department Store,2,500,1000,Completed,Yes
770,22-10-23,CUST770,Male,32,Clothing,Debit Card,Los Angeles,Supermarket,1,50,50,Pending,No
680,22-10-23,CUST680,Female,53,Clothing,Credit Card,New York,Department Store,3,300,900,Pending,Yes
60,23-10-23,CUST060,Male,30,Beauty,Debit Card,Atlanta,Specialty Store,3,50,150,Completed,No
250,23-10-23,CUST250,Male,48,Electronics,Cash,Atlanta,Specialty Store,1,50,50,Completed,No
516,23-10-23,CUST516,Male,30,Beauty,Mobile Payment,Seattle,Specialty Store,4,25,100,Completed,No
937,23-10-23,CUST937,Female,62,Beauty,Cash,Seattle,Specialty Store,1,500,500,Completed,No
564,24-10-23,CUST564,Male,50,Electronics,Credit Card,Boston,Convenience Store,2,50,100,Completed,No
318,24-10-23,CUST318,Male,61,Clothing,Credit Card,Chicago,Specialty Store,1,25,25,Pending,No
767,24-10-23,CUST767,Male,39,Beauty,Mobile Payment,Los Angeles,Supermarket,3,25,75,Completed,No
342,24-10-23,CUST342,Female,43,Clothing,Credit Card,Miami,Department Store,4,500,2000,Pending,Yes
869,25-10-23,CUST869,Male,37,Beauty,Credit Card,Los Angeles,Specialty Store,9,500,4500,Completed,Yes
503,25-10-23,CUST503,Male,45,Beauty,Mobile Payment,San Francisco,Department Store,4,500,2000,Completed,Yes
440,26-10-23,CUST440,Male,64,Clothing,Mobile Payment,Atlanta,Convenience Store,2,300,600,Pending,Yes
126,26-10-23,CUST126,Female,28,Clothing,Cash,Chicago,Convenience Store,3,30,90,Pending,No
349,26-10-23,CUST349,Female,57,Beauty,Debit Card,Miami,Department Store,1,50,50,Completed,No
677,27-10-23,CUST677,Female,19,Beauty,Credit Card,Atlanta,Specialty Store,3,500,1500,Completed,Yes
124,27-10-23,CUST124,Male,33,Clothing,Credit Card,Miami,Department Store,4,500,2000,Pending,Yes
324,27-10-23,CUST324,Female,52,Electronics,Debit Card,Seattle,Convenience Store,3,50,150,Completed,No
229,29-10-23,CUST229,Male,58,Beauty,Cash,Atlanta,Convenience Store,3,30,90,Completed,No
896,29-10-23,CUST896,Female,30,Electronics,Debit Card,Atlanta,Convenience Store,2,25,50,Completed,No
959,29-10-23,CUST959,Female,42,Electronics,Debit Card,Chicago,Convenience Store,2,30,60,Completed,No
30,29-10-23,CUST030,Female,39,Beauty,Mobile Payment,Houston,Convenience Store,3,300,900,Completed,Yes
998,29-10-23,CUST998,Female,23,Beauty,Mobile Payment,Los Angeles,Convenience Store,4,25,100,Completed,No
226,29-10-23,CUST226,Female,61,Clothing,Credit Card,San Francisco,Convenience Store,1,50,50,Pending,No
12,30-10-23,CUST012,Male,35,Beauty,Mobile Payment,New York,Specialty Store,3,25,75,Completed,No
817,31-10-23,CUST817,Male,30,Beauty,Debit Card,Atlanta,Specialty Store,4,50,200,Completed,No
776,31-10-23,CUST776,Male,35,Clothing,Cash,Boston,Supermarket,3,30,90,Pending,No
710,31-10-23,CUST710,Female,26,Electronics,Mobile Payment,Houston,Specialty Store,3,500,1500,Completed,Yes
628,01-11-23,CUST628,Female,19,Beauty,Credit Card,Atlanta,Department Store,4,50,200,Completed,No
334,01-11-23,CUST334,Male,31,Electronics,Debit Card,Houston,Specialty Store,3,300,900,Completed,Yes
343,01-11-23,CUST343,Male,21,Electronics,Mobile Payment,Houston,Convenience Store,2,25,50,Completed,No
983,01-11-23,CUST983,Female,29,Clothing,Credit Card,San Francisco,Pharmacy,1,300,300,Pending,No
898,02-11-23,CUST898,Female,42,Clothing,Debit Card,Atlanta,Supermarket,9,30,270,Pending,No
951,02-11-23,CUST951,Male,33,Beauty,Mobile Payment,Houston,Supermarket,2,50,100,Completed,No
841,02-11-23,CUST841,Male,31,Electronics,Cash,Los Angeles,Pharmacy,4,25,100,Completed,No
507,02-11-23,CUST507,Female,37,Electronics,Mobile Payment,New York,Supermarket,3,500,1500,Completed,Yes
141,02-11-23,CUST141,Female,22,Electronics,Mobile Payment,San Francisco,Pharmacy,1,50,50,Completed,No
145,02-11-23,CUST145,Female,39,Clothing,Cash,San Francisco,Pharmacy,3,25,75,Pending,No
181,03-11-23,CUST181,Male,19,Electronics,Mobile Payment,Los Angeles,Supermarket,4,300,1200,Completed,Yes
784,04-11-23,CUST784,Female,34,Electronics,Debit Card,Chicago,Supermarket,1,500,500,Completed,No
20,05-11-23,CUST020,Male,22,Clothing,Debit Card,Chicago,Department Store,3,300,900,Pending,Yes
690,05-11-23,CUST690,Female,52,Clothing,Mobile Payment,Dallas,Specialty Store,3,300,900,Pending,Yes
47,06-11-23,CUST047,Female,40,Beauty,Cash,Dallas,Convenience Store,3,500,1500,Completed,Yes
405,06-11-23,CUST405,Female,25,Clothing,Mobile Payment,Los Angeles,Supermarket,4,300,1200,Pending,Yes
761,07-11-23,CUST761,Female,33,Clothing,Mobile Payment,Atlanta,Warehouse Club,1,500,500,Pending,No
565,07-11-23,CUST565,Female,45,Beauty,Mobile Payment,Dallas,Convenience Store,2,30,60,Completed,No
950,07-11-23,CUST950,Male,36,Clothing,Credit Card,Dallas,Supermarket,3,300,900,Pending,Yes
512,07-11-23,CUST512,Female,57,Beauty,Cash,Houston,Warehouse Club,1,25,25,Completed,No
762,07-11-23,CUST762,Female,24,Electronics,Debit Card,Los Angeles,Supermarket,2,25,50,Completed,No
205,07-11-23,CUST205,Female,43,Clothing,Cash,Miami,Warehouse Club,1,25,25,Pending,No
86,08-11-23,CUST086,Male,19,Beauty,Credit Card,Dallas,Supermarket,3,30,90,Completed,No
173,08-11-23,CUST173,Male,64,Electronics,Credit Card,Seattle,Pharmacy,4,30,120,Completed,No
965,09-11-23,CUST965,Male,22,Clothing,Credit Card,Los Angeles,Specialty Store,4,50,200,Pending,No
827,09-11-23,CUST827,Male,61,Beauty,Cash,New York,Pharmacy,3,300,900,Completed,Yes
595,09-11-23,CUST595,Female,18,Clothing,Cash,San Francisco,Department Store,4,500,2000,Pending,Yes
388,10-11-23,CUST388,Male,50,Electronics,Debit Card,Chicago,Pharmacy,1,25,25,Completed,No
631,10-11-23,CUST631,Male,56,Electronics,Cash,San Francisco,Convenience Store,3,30,90,Completed,No
812,12-11-23,CUST812,Male,19,Electronics,Debit Card,San Francisco,Department Store,3,25,75,Completed,No
554,12-11-23,CUST554,Female,46,Beauty,Credit Card,Seattle,Convenience Store,3,50,150,Completed,No
58,13-11-23,CUST058,Male,18,Clothing,Cash,Los Angeles,Pharmacy,4,300,1200,Pending,Yes
952,13-11-23,CUST952,Female,57,Clothing,Credit Card,San Francisco,Department Store,1,25,25,Pending,No
458,14-11-23,CUST458,Female,39,Electronics,Credit Card,Los Angeles,Department Store,4,25,100,Completed,No
345,14-11-23,CUST345,Male,62,Electronics,Credit Card,San Francisco,Pharmacy,1,30,30,Completed,No
963,14-11-23,CUST963,Female,55,Beauty,Mobile Payment,San Francisco,Convenience Store,1,50,50,Completed,No
582,14-11-23,CUST582,Male,35,Clothing,Debit Card,Seattle,Pharmacy,3,300,900,Pending,Yes
706,15-11-23,CUST706,Male,51,Electronics,Credit Card,Dallas,Convenience Store,4,25,100,Completed,No
369,15-11-23,CUST369,Male,23,Electronics,Credit Card,New York,Department Store,3,500,1500,Completed,Yes
747,15-11-23,CUST747,Male,23,Beauty,Mobile Payment,San Francisco,Specialty Store,1,30,30,Completed,No
533,16-11-23,CUST533,Male,19,Electronics,Credit Card,San Francisco,Pharmacy,3,500,1500,Completed,Yes
968,17-11-23,CUST968,Female,48,Clothing,Credit Card,Atlanta,Supermarket,3,300,900,Pending,Yes
645,17-11-23,CUST645,Female,35,Electronics,Cash,Dallas,Convenience Store,4,30,120,Completed,No
997,17-11-23,CUST997,Male,52,Beauty,Credit Card,Dallas,Pharmacy,3,30,90,Completed,No
169,17-11-23,CUST169,Male,18,Beauty,Credit Card,Seattle,Convenience Store,3,500,1500,Completed,Yes
137,18-11-23,CUST137,Male,46,Beauty,Credit Card,Chicago,Department Store,2,500,1000,Completed,Yes
57,18-11-23,CUST057,Female,63,Beauty,Cash,Dallas,Warehouse Club,1,30,30,Completed,No
778,18-11-23,CUST778,Female,47,Beauty,Mobile Payment,Houston,Specialty Store,4,25,100,Completed,No
599,19-11-23,CUST599,Female,28,Beauty,Cash,Miami,Department Store,2,50,100,Completed,No
938,19-11-23,CUST938,Male,49,Clothing,Debit Card,Miami,Warehouse Club,4,50,200,Pending,No
234,20-11-23,CUST234,Female,62,Electronics,Cash,Seattle,Convenience Store,2,25,50,Completed,No
581,21-11-23,CUST581,Female,48,Beauty,Credit Card,Boston,Department Store,2,30,60,Completed,No
410,21-11-23,CUST410,Female,29,Clothing,Debit Card,Dallas,Convenience Store,2,50,100,Pending,No
417,21-11-23,CUST417,Male,43,Electronics,Cash,Houston,Department Store,3,300,900,Completed,Yes
74,22-11-23,CUST074,Female,18,Beauty,Credit Card,Miami,Supermarket,8,500,4000,Completed,Yes
803,22-11-23,CUST803,Male,39,Clothing,Debit Card,San Francisco,Supermarket,4,25,100,Pending,No
87,22-11-23,CUST087,Female,28,Beauty,Cash,Seattle,Specialty Store,2,50,100,Completed,No
918,23-11-23,CUST918,Female,42,Electronics,Debit Card,Chicago,Specialty Store,3,30,90,Completed,No
424,23-11-23,CUST424,Male,57,Beauty,Debit Card,Dallas,Convenience Store,4,300,1200,Completed,Yes
641,23-11-23,CUST641,Female,40,Electronics,Debit Card,San Francisco,Supermarket,1,300,300,Completed,No
95,24-11-23,CUST095,Female,32,Clothing,Credit Card,Chicago,Pharmacy,2,30,60,Pending,No
171,24-11-23,CUST171,Female,52,Clothing,Mobile Payment,Dallas,Department Store,3,300,900,Pending,Yes
1,24-11-23,CUST001,Male,34,Beauty,Mobile Payment,Los Angeles,Warehouse Club,3,50,150,Completed,No
156,25-11-23,CUST156,Female,43,Clothing,Mobile Payment,Los Angeles,Supermarket,4,25,100,Pending,No
493,25-11-23,CUST493,Male,41,Beauty,Cash,Miami,Department Store,2,25,50,Completed,No
115,26-11-23,CUST115,Male,51,Clothing,Debit Card,Los Angeles,Supermarket,3,500,1500,Pending,Yes
715,26-11-23,CUST715,Female,42,Beauty,Debit Card,San Francisco,Warehouse Club,4,25,100,Completed,No
267,27-11-23,CUST267,Female,32,Beauty,Mobile Payment,Houston,Department Store,3,30,90,Completed,No
362,27-11-23,CUST362,Male,50,Clothing,Mobile Payment,San Francisco,Specialty Store,1,25,25,Pending,No
856,27-11-23,CUST856,Male,54,Electronics,Debit Card,San Francisco,Warehouse Club,4,30,120,Completed,No
795,28-11-23,CUST795,Male,57,Electronics,Debit Card,Boston,Department Store,1,300,300,Completed,No
84,28-11-23,CUST084,Female,38,Electronics,Debit Card,Seattle,Pharmacy,3,30,90,Completed,No
739,29-11-23,CUST739,Male,36,Beauty,Mobile Payment,Los Angeles,Convenience Store,1,25,25,Completed,No
24,29-11-23,CUST024,Female,49,Clothing,Cash,San Francisco,Department Store,1,300,300,Pending,No
215,29-11-23,CUST215,Male,58,Clothing,Mobile Payment,Seattle,Warehouse Club,3,500,1500,Pending,Yes
741,30-11-23,CUST741,Male,48,Clothing,Mobile Payment,Miami,Convenience Store,1,300,300,Pending,No
289,30-11-23,CUST289,Male,53,Electronics,Credit Card,New York,Convenience Store,2,30,60,Completed,No
810,30-11-23,CUST810,Male,59,Electronics,Cash,New York,Pharmacy,4,25,100,Completed,No
389,01-12-23,CUST389,Male,21,Clothing,Cash,Houston,Convenience Store,2,25,50,Pending,No
266,01-12-23,CUST266,Female,19,Electronics,Credit Card,Seattle,Department Store,2,30,60,Completed,No
566,02-12-23,CUST566,Female,64,Clothing,Cash,Houston,Convenience Store,1,30,30,Pending,No
112,02-12-23,CUST112,Male,37,Clothing,Cash,Miami,Specialty Store,3,500,1500,Pending,Yes
608,02-12-23,CUST608,Female,55,Electronics,Mobile Payment,New York,Supermarket,3,500,1500,Completed,Yes
348,03-12-23,CUST348,Female,35,Electronics,Mobile Payment,Atlanta,Department Store,2,300,600,Completed,Yes
485,04-12-23,CUST485,Male,24,Electronics,Mobile Payment,Atlanta,Department Store,1,30,30,Completed,No
199,04-12-23,CUST199,Male,45,Beauty,Debit Card,Chicago,Supermarket,3,500,1500,Completed,Yes
258,04-12-23,CUST258,Female,37,Clothing,Mobile Payment,Dallas,Warehouse Club,1,50,50,Pending,No
576,04-12-23,CUST576,Female,33,Beauty,Mobile Payment,Los Angeles,Supermarket,3,50,150,Completed,No
791,05-12-23,CUST791,Female,51,Beauty,Credit Card,Atlanta,Pharmacy,1,25,25,Completed,No
999,05-12-23,CUST999,Female,36,Electronics,Debit Card,Boston,Warehouse Club,3,50,150,Completed,No
311,05-12-23,CUST311,Female,32,Beauty,Credit Card,Dallas,Department Store,4,25,100,Completed,No
971,05-12-23,CUST971,Female,27,Electronics,Mobile Payment,Los Angeles,Pharmacy,4,50,200,Completed,No
65,05-12-23,CUST065,Male,51,Electronics,Cash,San Francisco,Department Store,4,500,2000,Completed,Yes
395,06-12-23,CUST395,Male,50,Electronics,Cash,Boston,Supermarket,2,500,1000,Completed,Yes
535,06-12-23,CUST535,Male,47,Beauty,Mobile Payment,Boston,Pharmacy,3,30,90,Completed,No
712,06-12-23,CUST712,Female,57,Beauty,Debit Card,Dallas,Department Store,2,25,50,Completed,No
580,06-12-23,CUST580,Female,31,Clothing,Credit Card,San Francisco,Supermarket,3,500,1500,Pending,Yes
868,06-12-23,CUST868,Female,25,Electronics,Debit Card,San Francisco,Specialty Store,1,300,300,Completed,No
531,07-12-23,CUST531,Male,31,Electronics,Debit Card,Dallas,Convenience Store,1,500,500,Completed,No
550,07-12-23,CUST550,Male,40,Clothing,Debit Card,San Francisco,Pharmacy,3,300,900,Pending,Yes
453,08-12-23,CUST453,Female,26,Clothing,Credit Card,Atlanta,Pharmacy,2,500,1000,Pending,Yes
540,08-12-23,CUST540,Female,46,Electronics,Cash,Miami,Convenience Store,3,300,900,Completed,Yes
392,08-12-23,CUST392,Male,27,Clothing,Debit Card,San Francisco,Department Store,2,300,600,Pending,Yes
625,08-12-23,CUST625,Male,31,Clothing,Debit Card,San Francisco,Warehouse Club,1,300,300,Pending,No
355,09-12-23,CUST355,Female,55,Electronics,Credit Card,Boston,Department Store,1,500,500,Completed,No
752,09-12-23,CUST752,Male,29,Clothing,Cash,Chicago,Supermarket,2,50,100,Pending,No
828,09-12-23,CUST828,Female,33,Electronics,Credit Card,Chicago,Pharmacy,4,300,1200,Completed,Yes
244,09-12-23,CUST244,Male,28,Beauty,Mobile Payment,Dallas,Department Store,2,50,100,Completed,No
700,09-12-23,CUST700,Male,36,Electronics,Cash,Houston,Specialty Store,4,500,2000,Completed,Yes
468,09-12-23,CUST468,Male,40,Electronics,Cash,Los Angeles,Pharmacy,1,25,25,Completed,No
526,10-12-23,CUST526,Male,33,Clothing,Cash,Boston,Specialty Store,2,50,100,Pending,No
361,10-12-23,CUST361,Female,34,Electronics,Cash,Chicago,Department Store,4,300,1200,Completed,Yes
80,10-12-23,CUST080,Female,64,Clothing,Cash,Los Angeles,Department Store,2,30,60,Pending,No
214,10-12-23,CUST214,Male,20,Beauty,Credit Card,Miami,Convenience Store,2,30,60,Completed,No
586,11-12-23,CUST586,Male,50,Electronics,Mobile Payment,Boston,Supermarket,1,50,50,Completed,No
265,11-12-23,CUST265,Male,55,Clothing,Mobile Payment,New York,Supermarket,3,300,900,Pending,Yes
336,12-12-23,CUST336,Female,52,Beauty,Debit Card,Boston,Pharmacy,3,50,150,Completed,No
571,12-12-23,CUST571,Female,41,Electronics,Mobile Payment,Seattle,Department Store,1,50,50,Completed,No
9,13-12-23,CUST009,Male,63,Electronics,Mobile Payment,Los Angeles,Warehouse Club,2,300,600,Completed,Yes
552,13-12-23,CUST552,Female,49,Electronics,Credit Card,Miami,Pharmacy,3,25,75,Completed,No
771,13-12-23,CUST771,Male,24,Electronics,Cash,New York,Pharmacy,2,25,50,Completed,No
701,14-12-23,CUST701,Female,52,Beauty,Cash,Chicago,Supermarket,2,30,60,Completed,No
496,14-12-23,CUST496,Male,23,Clothing,Cash,San Francisco,Specialty Store,2,300,600,Pending,Yes
139,15-12-23,CUST139,Male,36,Beauty,Mobile Payment,Dallas,Warehouse Club,4,500,2000,Completed,Yes
151,15-12-23,CUST151,Male,29,Clothing,Debit Card,Seattle,Specialty Store,1,50,50,Pending,No
451,16-12-23,CUST451,Female,45,Electronics,Cash,Dallas,Supermarket,1,30,30,Completed,No
153,16-12-23,CUST153,Male,63,Electronics,Credit Card,Los Angeles,Supermarket,2,500,1000,Completed,Yes
83,16-12-23,CUST083,Male,54,Electronics,Debit Card,New York,Specialty Store,2,50,100,Completed,No
99,17-12-23,CUST099,Female,50,Electronics,Mobile Payment,Miami,Specialty Store,4,300,1200,Completed,Yes
783,17-12-23,CUST783,Female,56,Clothing,Debit Card,Seattle,Warehouse Club,1,300,300,Pending,No
994,18-12-23,CUST994,Female,51,Beauty,Cash,Atlanta,Department Store,2,500,1000,Completed,Yes
409,18-12-23,CUST409,Female,21,Electronics,Debit Card,Chicago,Warehouse Club,3,300,900,Completed,Yes
939,18-12-23,CUST939,Female,46,Electronics,Cash,Houston,Convenience Store,1,300,300,Completed,No
525,18-12-23,CUST525,Female,47,Beauty,Mobile Payment,Los Angeles,Supermarket,2,25,50,Completed,No
96,19-12-23,CUST096,Female,44,Clothing,Mobile Payment,Chicago,Convenience Store,2,300,600,Pending,Yes
609,19-12-23,CUST609,Female,47,Clothing,Mobile Payment,Los Angeles,Pharmacy,2,50,100,Pending,No
982,19-12-23,CUST982,Female,46,Beauty,Mobile Payment,Los Angeles,Specialty Store,3,30,90,Completed,No
854,20-12-23,CUST854,Male,29,Clothing,Mobile Payment,Atlanta,Supermarket,1,50,50,Pending,No
435,20-12-23,CUST435,Female,30,Beauty,Cash,Boston,Pharmacy,3,300,900,Completed,Yes
209,20-12-23,CUST209,Female,30,Electronics,Cash,Chicago,Warehouse Club,4,50,200,Completed,No
890,20-12-23,CUST890,Male,34,Electronics,Credit Card,Dallas,Specialty Store,2,25,50,Completed,No
777,20-12-23,CUST777,Male,48,Electronics,Debit Card,New York,Department Store,3,50,150,Completed,No
865,21-12-23,CUST865,Female,42,Clothing,Debit Card,Los Angeles,Department Store,1,300,300,Pending,No
662,22-12-23,CUST662,Male,48,Beauty,Credit Card,Miami,Supermarket,2,500,1000,Completed,Yes
544,23-12-23,CUST544,Female,27,Electronics,Mobile Payment,Atlanta,Convenience Store,1,25,25,Completed,No
781,23-12-23,CUST781,Male,35,Beauty,Debit Card,Atlanta,Convenience Store,1,500,500,Completed,No
678,23-12-23,CUST678,Female,60,Electronics,Mobile Payment,Boston,Supermarket,3,300,900,Completed,Yes
602,23-12-23,CUST602,Female,20,Electronics,Debit Card,Dallas,Pharmacy,1,300,300,Completed,No
615,23-12-23,CUST615,Female,61,Clothing,Debit Card,Houston,Convenience Store,4,25,100,Pending,No
309,23-12-23,CUST309,Female,26,Beauty,Cash,Los Angeles,Supermarket,1,25,25,Completed,No
34,24-12-23,CUST034,Female,51,Clothing,Credit Card,Chicago,Specialty Store,3,50,150,Pending,No
916,24-12-23,CUST916,Female,32,Electronics,Cash,New York,Supermarket,1,50,50,Completed,No
757,25-12-23,CUST757,Female,43,Electronics,Cash,Seattle,Specialty Store,4,300,1200,Completed,Yes
25,26-12-23,CUST025,Female,64,Beauty,Debit Card,Dallas,Pharmacy,1,50,50,Completed,No
472,26-12-23,CUST472,Female,38,Beauty,Debit Card,Dallas,Specialty Store,3,300,900,Completed,Yes
842,26-12-23,CUST842,Female,47,Clothing,Credit Card,Houston,Warehouse Club,2,300,600,Pending,Yes
879,26-12-23,CUST879,Male,23,Clothing,Mobile Payment,Los Angeles,Warehouse Club,1,30,30,Pending,No
82,26-12-23,CUST082,Female,32,Beauty,Credit Card,New York,Warehouse Club,4,50,200,Completed,No
991,26-12-23,CUST991,Female,34,Clothing,Debit Card,San Francisco,Department Store,2,50,100,Pending,No
62,27-12-23,CUST062,Male,18,Beauty,Credit Card,Boston,Department Store,2,50,100,Completed,No
386,27-12-23,CUST386,Female,54,Electronics,Cash,Boston,Warehouse Club,2,300,600,Completed,Yes
989,28-12-23,CUST989,Female,44,Electronics,Debit Card,Chicago,Supermarket,1,25,25,Completed,No
664,28-12-23,CUST664,Female,44,Clothing,Mobile Payment,Dallas,Convenience Store,4,500,2000,Pending,Yes
429,28-12-23,CUST429,Male,64,Electronics,Cash,Los Angeles,Specialty Store,2,25,50,Completed,No
520,29-12-23,CUST520,Female,49,Electronics,Credit Card,Dallas,Warehouse Club,4,25,100,Completed,No
233,29-12-23,CUST233,Female,51,Beauty,Debit Card,San Francisco,Convenience Store,2,300,600,Completed,Yes
805,29-12-23,CUST805,Female,30,Beauty,Debit Card,Seattle,Specialty Store,3,500,1500,Completed,Yes
908,29-12-23,CUST908,Male,46,Beauty,Mobile Payment,Seattle,Department Store,4,300,1200,Completed,Yes
857,31-12-23,CUST857,Male,60,Electronics,Debit Card,Miami,Warehouse Club,2,25,50,Completed,No
650,01-01-24,CUST650,Male,55,Electronics,Credit Card,Chicago,Pharmacy,1,30,30,Completed,No
211,01-01-24,CUST211,Male,42,Beauty,Credit Card,Miami,Convenience Store,3,500,1500,Completed,Yes
